,Date,T1,T2,T3,T4,hour,day_of_month,day_of_week,month,year,holiday
4928,2020-07-24 08:00:00,94.43,92.98,105.13,94.51,8,24,4,7,2020,0.0
4929,2020-07-24 09:00:00,94.42,92.74,108.5,95.05,9,24,4,7,2020,0.0
4930,2020-07-24 10:00:00,93.41,92.07,108.31,95.79,10,24,4,7,2020,0.0
4931,2020-07-24 11:00:00,95.68,91.57,111.89,96.93,11,24,4,7,2020,0.0
4932,2020-07-24 12:00:00,96.73,94.29,112.47,96.71,12,24,4,7,2020,0.0
4933,2020-07-24 13:00:00,94.45,92.83,108.58,94.68,13,24,4,7,2020,0.0
4934,2020-07-24 14:00:00,95.25,95.29,110.73,95.27,14,24,4,7,2020,0.0
4935,2020-07-24 15:00:00,95.74,96.23,112.04,95.27,15,24,4,7,2020,0.0
4936,2020-07-24 16:00:00,97.19,96.74,113.06,95.26,16,24,4,7,2020,0.0
4937,2020-07-24 17:00:00,94.58,94.77,111.07,95.25,17,24,4,7,2020,0.0
4938,2020-07-24 18:00:00,96.29,95.76,114.58,98.34,18,24,4,7,2020,0.0
4939,2020-07-24 19:00:00,108.11,99.96,122.55,105.75,19,24,4,7,2020,0.0
4940,2020-07-24 20:00:00,103.32,96.97,116.1,102.48,20,24,4,7,2020,0.0
4941,2020-07-24 21:00:00,96.91,95.71,109.24,99.06,21,24,4,7,2020,0.0
4942,2020-07-24 22:00:00,88.9,91.17,99.73,92.72,22,24,4,7,2020,0.0
4943,2020-07-24 23:00:00,82.48,86.65,93.17,88.56,23,24,4,7,2020,0.0
4944,2020-07-25 00:00:00,79.28,84.45,89.62,85.49,0,25,5,7,2020,0.0
4945,2020-07-25 01:00:00,77.74,83.58,87.77,85.18,1,25,5,7,2020,0.0
4946,2020-07-25 02:00:00,76.91,83.04,86.88,83.69,2,25,5,7,2020,0.0
4947,2020-07-25 03:00:00,77.02,82.77,86.68,82.6,3,25,5,7,2020,0.0
4948,2020-07-25 04:00:00,79.25,83.55,89.02,84.48,4,25,5,7,2020,0.0
4949,2020-07-25 05:00:00,85.52,86.4,96.63,89.11,5,25,5,7,2020,0.0
4950,2020-07-25 06:00:00,92.37,90.26,107.56,94.19,6,25,5,7,2020,0.0
4951,2020-07-25 07:00:00,91.2,90.56,104.23,93.93,7,25,5,7,2020,0.0
4952,2020-07-25 08:00:00,91.37,91.3,102.58,93.42,8,25,5,7,2020,0.0
4953,2020-07-25 09:00:00,91.41,92.24,103.07,87.68,9,25,5,7,2020,0.0
4954,2020-07-25 10:00:00,90.76,92.41,103.05,89.88,10,25,5,7,2020,0.0
4955,2020-07-25 11:00:00,92.6,94.02,105.22,90.67,11,25,5,7,2020,0.0
4956,2020-07-25 12:00:00,92.94,95.35,105.66,91.05,12,25,5,7,2020,0.0
4957,2020-07-25 13:00:00,89.85,93.31,101.73,91.3,13,25,5,7,2020,0.0
4958,2020-07-25 14:00:00,90.74,93.33,101.74,91.04,14,25,5,7,2020,0.0
4959,2020-07-25 15:00:00,91.53,92.44,102.01,92.26,15,25,5,7,2020,0.0
4960,2020-07-25 16:00:00,92.04,93.08,102.75,93.35,16,25,5,7,2020,0.0
4961,2020-07-25 17:00:00,91.27,92.88,105.48,94.39,17,25,5,7,2020,0.0
4962,2020-07-25 18:00:00,95.65,94.62,110.9,99.26,18,25,5,7,2020,0.0
4963,2020-07-25 19:00:00,103.71,99.26,118.87,104.82,19,25,5,7,2020,0.0
4964,2020-07-25 20:00:00,99.96,96.64,113.36,101.7,20,25,5,7,2020,0.0
4965,2020-07-25 21:00:00,94.07,93.92,107.55,97.09,21,25,5,7,2020,0.0
4966,2020-07-25 22:00:00,87.04,89.62,98.79,90.94,22,25,5,7,2020,0.0
4967,2020-07-25 23:00:00,81.71,85.95,92.53,87.14,23,25,5,7,2020,0.0
4968,2020-07-26 00:00:00,78.14,83.41,88.93,85.12,0,26,6,7,2020,0.0
4969,2020-07-26 01:00:00,77.25,82.67,87.65,84.47,1,26,6,7,2020,0.0
4970,2020-07-26 02:00:00,76.47,82.0,86.89,84.09,2,26,6,7,2020,0.0
4971,2020-07-26 03:00:00,76.48,81.56,86.74,83.83,3,26,6,7,2020,0.0
4972,2020-07-26 04:00:00,77.8,81.83,88.32,85.09,4,26,6,7,2020,0.0
4973,2020-07-26 05:00:00,81.93,83.51,93.57,89.01,5,26,6,7,2020,0.0
4974,2020-07-26 06:00:00,88.07,86.4,103.2,94.62,6,26,6,7,2020,0.0
4975,2020-07-26 07:00:00,89.05,87.14,102.35,95.31,7,26,6,7,2020,0.0
4976,2020-07-26 08:00:00,86.28,83.44,98.3,93.05,8,26,6,7,2020,0.0
4977,2020-07-26 09:00:00,84.76,81.26,99.09,92.82,9,26,6,7,2020,0.0
4978,2020-07-26 10:00:00,83.11,78.31,99.31,92.39,10,26,6,7,2020,0.0
4979,2020-07-26 11:00:00,84.56,79.28,100.94,93.36,11,26,6,7,2020,0.0
4980,2020-07-26 12:00:00,86.64,80.46,102.19,94.5,12,26,6,7,2020,0.0
4981,2020-07-26 13:00:00,84.3,79.52,98.98,93.03,13,26,6,7,2020,0.0
4982,2020-07-26 14:00:00,83.39,78.74,97.48,91.83,14,26,6,7,2020,0.0
4983,2020-07-26 15:00:00,83.03,78.07,97.98,91.93,15,26,6,7,2020,0.0
4984,2020-07-26 16:00:00,84.0,80.05,99.99,92.49,16,26,6,7,2020,0.0
4985,2020-07-26 17:00:00,86.67,85.43,102.73,93.78,17,26,6,7,2020,0.0
4986,2020-07-26 18:00:00,93.43,91.06,109.16,98.92,18,26,6,7,2020,0.0
4987,2020-07-26 19:00:00,101.84,96.17,116.38,104.28,19,26,6,7,2020,0.0
4988,2020-07-26 20:00:00,97.4,94.3,110.89,100.55,20,26,6,7,2020,0.0
4989,2020-07-26 21:00:00,91.89,91.43,105.23,96.08,21,26,6,7,2020,0.0
4990,2020-07-26 22:00:00,85.15,88.14,97.24,90.81,22,26,6,7,2020,0.0
4991,2020-07-26 23:00:00,79.82,84.57,91.11,86.88,23,26,6,7,2020,0.0
4992,2020-07-27 00:00:00,77.42,84.32,88.7,84.84,0,27,0,7,2020,0.0
4993,2020-07-27 01:00:00,75.0,81.36,86.53,84.05,1,27,0,7,2020,0.0
4994,2020-07-27 02:00:00,74.57,80.79,85.91,83.64,2,27,0,7,2020,0.0
4995,2020-07-27 03:00:00,75.44,80.73,86.49,83.76,3,27,0,7,2020,0.0
4996,2020-07-27 04:00:00,80.09,82.81,90.24,87.46,4,27,0,7,2020,0.0
4997,2020-07-27 05:00:00,89.25,87.71,100.38,94.35,5,27,0,7,2020,0.0
4998,2020-07-27 06:00:00,92.84,89.99,106.77,96.4,6,27,0,7,2020,0.0
4999,2020-07-27 07:00:00,91.22,90.02,103.2,93.97,7,27,0,7,2020,0.0
5000,2020-07-27 08:00:00,94.45,92.44,104.71,94.68,8,27,0,7,2020,0.0
5001,2020-07-27 09:00:00,94.36,93.45,110.08,95.28,9,27,0,7,2020,0.0
5002,2020-07-27 10:00:00,94.3,93.82,110.85,95.06,10,27,0,7,2020,0.0
5003,2020-07-27 11:00:00,95.16,94.89,112.7,96.3,11,27,0,7,2020,0.0
5004,2020-07-27 12:00:00,97.27,96.91,114.61,97.52,12,27,0,7,2020,0.0
5005,2020-07-27 13:00:00,94.21,95.46,111.27,96.51,13,27,0,7,2020,0.0
5006,2020-07-27 14:00:00,94.18,94.59,111.0,95.62,14,27,0,7,2020,0.0
5007,2020-07-27 15:00:00,94.24,94.61,112.62,95.71,15,27,0,7,2020,0.0
5008,2020-07-27 16:00:00,95.76,95.73,114.7,96.51,16,27,0,7,2020,0.0
5009,2020-07-27 17:00:00,92.35,95.73,114.27,97.1,17,27,0,7,2020,0.0
5010,2020-07-27 18:00:00,99.37,98.52,119.23,101.28,18,27,0,7,2020,0.0
5011,2020-07-27 19:00:00,110.67,102.92,125.59,106.59,19,27,0,7,2020,0.0
5012,2020-07-27 20:00:00,103.59,102.45,118.14,102.52,20,27,0,7,2020,0.0
5013,2020-07-27 21:00:00,96.88,99.99,110.67,97.59,21,27,0,7,2020,0.0
5014,2020-07-27 22:00:00,87.12,95.13,100.77,91.59,22,27,0,7,2020,0.0
5015,2020-07-27 23:00:00,83.21,91.77,94.18,87.4,23,27,0,7,2020,0.0
5016,2020-07-28 00:00:00,78.47,88.41,90.44,84.78,0,28,1,7,2020,0.0
5017,2020-07-28 01:00:00,77.77,87.74,89.43,84.71,1,28,1,7,2020,0.0
5018,2020-07-28 02:00:00,77.46,87.54,88.96,84.42,2,28,1,7,2020,0.0
5019,2020-07-28 03:00:00,78.1,87.14,89.04,84.14,3,28,1,7,2020,0.0
5020,2020-07-28 04:00:00,81.62,89.52,92.48,88.16,4,28,1,7,2020,0.0
5021,2020-07-28 05:00:00,89.97,94.59,103.34,93.89,5,28,1,7,2020,0.0
5022,2020-07-28 06:00:00,94.4,97.04,109.84,96.88,6,28,1,7,2020,0.0
5023,2020-07-28 07:00:00,93.02,96.97,106.82,95.07,7,28,1,7,2020,0.0
5024,2020-07-28 08:00:00,95.2,99.99,109.21,95.17,8,28,1,7,2020,0.0
5025,2020-07-28 09:00:00,96.99,100.93,112.83,96.0,9,28,1,7,2020,0.0
5026,2020-07-28 10:00:00,97.17,99.89,112.85,95.47,10,28,1,7,2020,0.0
5027,2020-07-28 11:00:00,99.29,100.36,115.88,96.74,11,28,1,7,2020,0.0
5028,2020-07-28 12:00:00,98.81,102.75,111.41,94.97,12,28,1,7,2020,0.0
5029,2020-07-28 13:00:00,95.11,101.81,108.34,89.24,13,28,1,7,2020,0.0
5030,2020-07-28 14:00:00,94.47,100.77,108.47,87.76,14,28,1,7,2020,0.0
5031,2020-07-28 15:00:00,94.84,96.6,108.79,88.7,15,28,1,7,2020,0.0
5032,2020-07-28 16:00:00,94.27,96.81,110.31,90.78,16,28,1,7,2020,0.0
5033,2020-07-28 17:00:00,95.32,96.7,111.36,92.18,17,28,1,7,2020,0.0
5034,2020-07-28 18:00:00,98.17,98.48,115.18,96.46,18,28,1,7,2020,0.0
5035,2020-07-28 19:00:00,104.95,103.35,121.96,101.47,19,28,1,7,2020,0.0
5036,2020-07-28 20:00:00,100.23,102.01,115.33,98.23,20,28,1,7,2020,0.0
5037,2020-07-28 21:00:00,94.67,98.52,107.55,93.42,21,28,1,7,2020,0.0
5038,2020-07-28 22:00:00,85.09,93.97,97.25,87.46,22,28,1,7,2020,0.0
5039,2020-07-28 23:00:00,80.04,89.22,91.37,84.02,23,28,1,7,2020,0.0
5040,2020-07-29 00:00:00,77.01,87.07,88.49,81.95,0,29,2,7,2020,0.0
5041,2020-07-29 01:00:00,76.35,85.54,86.85,81.51,1,29,2,7,2020,0.0
5042,2020-07-29 02:00:00,76.0,85.16,86.24,81.46,2,29,2,7,2020,0.0
5043,2020-07-29 03:00:00,76.26,85.27,86.53,81.94,3,29,2,7,2020,0.0
5044,2020-07-29 04:00:00,80.57,87.02,88.15,85.06,4,29,2,7,2020,0.0
5045,2020-07-29 05:00:00,88.22,92.09,99.13,90.97,5,29,2,7,2020,0.0
5046,2020-07-29 06:00:00,93.02,95.18,109.83,94.37,6,29,2,7,2020,0.0
5047,2020-07-29 07:00:00,91.59,94.82,104.28,93.41,7,29,2,7,2020,0.0
5048,2020-07-29 08:00:00,92.92,96.77,106.6,92.89,8,29,2,7,2020,0.0
5049,2020-07-29 09:00:00,93.68,97.04,109.16,93.17,9,29,2,7,2020,0.0
5050,2020-07-29 10:00:00,93.47,95.26,109.6,93.72,10,29,2,7,2020,0.0
5051,2020-07-29 11:00:00,94.5,95.03,111.77,95.23,11,29,2,7,2020,0.0
5052,2020-07-29 12:00:00,93.92,95.7,107.14,97.31,12,29,2,7,2020,0.0
5053,2020-07-29 13:00:00,90.98,95.56,109.53,96.2,13,29,2,7,2020,0.0
5054,2020-07-29 14:00:00,91.54,95.7,110.35,95.01,14,29,2,7,2020,0.0
5055,2020-07-29 15:00:00,91.82,93.43,110.53,95.29,15,29,2,7,2020,0.0
5056,2020-07-29 16:00:00,92.56,91.55,111.99,95.41,16,29,2,7,2020,0.0
5057,2020-07-29 17:00:00,91.26,96.03,110.28,94.09,17,29,2,7,2020,0.0
5058,2020-07-29 18:00:00,93.51,98.75,113.36,96.5,18,29,2,7,2020,0.0
5059,2020-07-29 19:00:00,102.06,105.1,124.3,101.2,19,29,2,7,2020,0.0
5060,2020-07-29 20:00:00,98.13,101.98,116.98,97.64,20,29,2,7,2020,0.0
5061,2020-07-29 21:00:00,92.02,99.19,109.38,93.39,21,29,2,7,2020,0.0
5062,2020-07-29 22:00:00,84.35,94.82,98.74,87.39,22,29,2,7,2020,0.0
5063,2020-07-29 23:00:00,78.84,90.76,92.05,83.19,23,29,2,7,2020,0.0
5064,2020-07-30 00:00:00,76.66,88.41,89.28,81.81,0,30,3,7,2020,0.0
5065,2020-07-30 01:00:00,75.32,87.07,87.32,80.94,1,30,3,7,2020,0.0
5066,2020-07-30 02:00:00,74.85,86.55,86.5,80.66,2,30,3,7,2020,0.0
5067,2020-07-30 03:00:00,75.04,86.18,86.71,81.04,3,30,3,7,2020,0.0
5068,2020-07-30 04:00:00,79.13,87.98,90.43,83.62,4,30,3,7,2020,0.0
5069,2020-07-30 05:00:00,87.25,93.41,101.11,90.68,5,30,3,7,2020,0.0
5070,2020-07-30 06:00:00,90.39,95.29,109.03,94.51,6,30,3,7,2020,0.0
5071,2020-07-30 07:00:00,87.94,94.29,104.05,92.69,7,30,3,7,2020,0.0
5072,2020-07-30 08:00:00,89.42,95.5,106.19,92.09,8,30,3,7,2020,0.0
5073,2020-07-30 09:00:00,90.96,95.46,109.31,90.05,9,30,3,7,2020,0.0
5074,2020-07-30 10:00:00,91.41,97.19,110.21,87.99,10,30,3,7,2020,0.0
5075,2020-07-30 11:00:00,94.68,99.69,113.37,88.4,11,30,3,7,2020,0.0
5076,2020-07-30 12:00:00,95.77,98.69,113.41,88.66,12,30,3,7,2020,0.0
5077,2020-07-30 13:00:00,91.73,98.11,110.17,88.48,13,30,3,7,2020,0.0
5078,2020-07-30 14:00:00,93.19,97.51,111.6,88.53,14,30,3,7,2020,0.0
5079,2020-07-30 15:00:00,92.49,97.68,113.44,88.36,15,30,3,7,2020,0.0
5080,2020-07-30 16:00:00,94.05,98.62,114.48,94.07,16,30,3,7,2020,0.0
5081,2020-07-30 17:00:00,93.79,97.85,112.02,93.97,17,30,3,7,2020,0.0
5082,2020-07-30 18:00:00,96.89,99.42,114.54,97.52,18,30,3,7,2020,0.0
5083,2020-07-30 19:00:00,102.92,103.96,124.23,103.21,19,30,3,7,2020,0.0
5084,2020-07-30 20:00:00,100.34,103.2,117.56,99.59,20,30,3,7,2020,0.0
5085,2020-07-30 21:00:00,94.56,101.79,110.53,95.24,21,30,3,7,2020,0.0
5086,2020-07-30 22:00:00,86.26,96.03,100.77,89.01,22,30,3,7,2020,0.0
5087,2020-07-30 23:00:00,80.48,92.07,93.38,84.84,23,30,3,7,2020,0.0
5088,2020-07-31 00:00:00,78.37,89.79,91.18,83.82,0,31,4,7,2020,0.0
5089,2020-07-31 01:00:00,76.56,87.81,88.99,82.0,1,31,4,7,2020,0.0
5090,2020-07-31 02:00:00,75.6,87.22,87.67,81.43,2,31,4,7,2020,0.0
5091,2020-07-31 03:00:00,75.87,86.52,87.41,81.49,3,31,4,7,2020,0.0
5092,2020-07-31 04:00:00,78.83,88.24,89.63,83.6,4,31,4,7,2020,0.0
5093,2020-07-31 05:00:00,86.57,92.76,98.5,89.17,5,31,4,7,2020,0.0
5094,2020-07-31 06:00:00,92.84,96.87,109.43,94.13,6,31,4,7,2020,0.0
5095,2020-07-31 07:00:00,90.37,95.9,106.29,92.81,7,31,4,7,2020,0.0
5096,2020-07-31 08:00:00,91.18,97.07,105.53,92.26,8,31,4,7,2020,0.0
5097,2020-07-31 09:00:00,91.33,98.55,110.32,90.46,9,31,4,7,2020,0.0
5098,2020-07-31 10:00:00,91.42,98.72,111.61,89.28,10,31,4,7,2020,0.0
5099,2020-07-31 11:00:00,95.15,98.05,111.79,89.9,11,31,4,7,2020,0.0
5100,2020-07-31 12:00:00,95.2,99.76,113.43,90.2,12,31,4,7,2020,0.0
5101,2020-07-31 13:00:00,91.97,97.29,108.67,89.66,13,31,4,7,2020,0.0
5102,2020-07-31 14:00:00,93.25,98.82,110.98,89.62,14,31,4,7,2020,0.0
5103,2020-07-31 15:00:00,93.21,98.69,112.34,89.87,15,31,4,7,2020,0.0
5104,2020-07-31 16:00:00,92.59,98.18,114.56,87.63,16,31,4,7,2020,0.0
5105,2020-07-31 17:00:00,92.51,98.58,112.86,88.43,17,31,4,7,2020,0.0
5106,2020-07-31 18:00:00,93.3,99.42,112.56,89.84,18,31,4,7,2020,0.0
5107,2020-07-31 19:00:00,103.64,106.46,123.25,97.33,19,31,4,7,2020,0.0
5108,2020-07-31 20:00:00,101.28,106.81,118.51,101.22,20,31,4,7,2020,0.0
5109,2020-07-31 21:00:00,95.39,103.3,112.4,96.94,21,31,4,7,2020,0.0
5110,2020-07-31 22:00:00,88.5,97.98,103.53,91.74,22,31,4,7,2020,0.0
5111,2020-07-31 23:00:00,82.24,93.16,95.38,86.49,23,31,4,7,2020,0.0
5112,2020-08-01 00:00:00,77.77,88.78,90.45,83.53,0,1,5,8,2020,1.0
5113,2020-08-01 01:00:00,76.45,88.08,88.88,82.72,1,1,5,8,2020,1.0
5114,2020-08-01 02:00:00,75.74,87.04,88.1,81.96,2,1,5,8,2020,1.0
5115,2020-08-01 03:00:00,75.69,86.72,88.3,81.84,3,1,5,8,2020,1.0
5116,2020-08-01 04:00:00,78.13,87.77,90.7,84.0,4,1,5,8,2020,1.0
5117,2020-08-01 05:00:00,84.65,90.73,99.11,90.03,5,1,5,8,2020,1.0
5118,2020-08-01 06:00:00,91.0,94.88,108.96,96.32,6,1,5,8,2020,1.0
5119,2020-08-01 07:00:00,90.33,94.56,105.7,94.25,7,1,5,8,2020,1.0
5120,2020-08-01 08:00:00,90.25,95.7,104.36,92.29,8,1,5,8,2020,1.0
5121,2020-08-01 09:00:00,90.38,95.56,106.44,91.73,9,1,5,8,2020,1.0
5122,2020-08-01 10:00:00,89.49,94.19,106.4,92.9,10,1,5,8,2020,1.0
5123,2020-08-01 11:00:00,90.89,94.49,108.11,93.52,11,1,5,8,2020,1.0
5124,2020-08-01 12:00:00,91.35,95.01,108.94,93.75,12,1,5,8,2020,1.0
5125,2020-08-01 13:00:00,88.14,93.47,104.1,91.86,13,1,5,8,2020,1.0
5126,2020-08-01 14:00:00,88.49,92.83,104.52,90.08,14,1,5,8,2020,1.0
5127,2020-08-01 15:00:00,89.19,92.64,105.86,90.42,15,1,5,8,2020,1.0
5128,2020-08-01 16:00:00,89.91,93.65,107.29,91.44,16,1,5,8,2020,1.0
5129,2020-08-01 17:00:00,91.33,93.21,107.09,92.8,17,1,5,8,2020,1.0
5130,2020-08-01 18:00:00,93.06,95.31,111.39,96.76,18,1,5,8,2020,1.0
5131,2020-08-01 19:00:00,102.85,101.87,120.39,102.9,19,1,5,8,2020,1.0
5132,2020-08-01 20:00:00,98.73,101.27,114.62,99.06,20,1,5,8,2020,1.0
5133,2020-08-01 21:00:00,93.56,99.12,108.31,94.81,21,1,5,8,2020,1.0
5134,2020-08-01 22:00:00,86.71,95.21,99.96,89.28,22,1,5,8,2020,1.0
5135,2020-08-01 23:00:00,81.09,90.7,93.88,85.47,23,1,5,8,2020,1.0
5136,2020-08-02 00:00:00,77.42,85.49,89.65,82.63,0,2,6,8,2020,0.0
5137,2020-08-02 01:00:00,76.01,85.06,88.56,81.82,1,2,6,8,2020,0.0
5138,2020-08-02 02:00:00,75.23,84.28,87.88,81.22,2,2,6,8,2020,0.0
5139,2020-08-02 03:00:00,73.86,84.08,87.5,80.03,3,2,6,8,2020,0.0
5140,2020-08-02 04:00:00,74.99,84.35,88.44,80.19,4,2,6,8,2020,0.0
5141,2020-08-02 05:00:00,78.68,83.66,93.39,84.27,5,2,6,8,2020,0.0
5142,2020-08-02 06:00:00,80.79,84.74,101.97,88.79,6,2,6,8,2020,0.0
5143,2020-08-02 07:00:00,88.57,87.44,102.35,90.92,7,2,6,8,2020,0.0
5144,2020-08-02 08:00:00,87.7,88.48,99.65,90.83,8,2,6,8,2020,0.0
5145,2020-08-02 09:00:00,85.32,87.36,96.36,89.75,9,2,6,8,2020,0.0
5146,2020-08-02 10:00:00,83.19,82.59,95.41,89.53,10,2,6,8,2020,0.0
5147,2020-08-02 11:00:00,83.9,87.09,101.99,88.67,11,2,6,8,2020,0.0
5148,2020-08-02 12:00:00,85.0,88.65,102.99,90.27,12,2,6,8,2020,0.0
5149,2020-08-02 13:00:00,85.08,88.78,98.57,89.06,13,2,6,8,2020,0.0
5150,2020-08-02 14:00:00,84.25,88.23,95.83,87.78,14,2,6,8,2020,0.0
5151,2020-08-02 15:00:00,84.47,87.19,97.51,87.32,15,2,6,8,2020,0.0
5152,2020-08-02 16:00:00,84.46,87.39,105.59,87.88,16,2,6,8,2020,0.0
5153,2020-08-02 17:00:00,86.51,88.11,102.57,89.93,17,2,6,8,2020,0.0
5154,2020-08-02 18:00:00,92.25,91.67,108.13,94.45,18,2,6,8,2020,0.0
5155,2020-08-02 19:00:00,101.3,97.68,119.38,99.28,19,2,6,8,2020,0.0
5156,2020-08-02 20:00:00,96.48,94.29,108.93,96.35,20,2,6,8,2020,0.0
5157,2020-08-02 21:00:00,91.62,91.7,102.69,91.91,21,2,6,8,2020,0.0
5158,2020-08-02 22:00:00,84.94,88.41,96.92,86.54,22,2,6,8,2020,0.0
5159,2020-08-02 23:00:00,79.92,84.74,91.47,82.68,23,2,6,8,2020,0.0
5160,2020-08-03 00:00:00,77.13,83.21,87.26,80.76,0,3,0,8,2020,1.0
5161,2020-08-03 01:00:00,75.68,81.36,86.05,79.84,1,3,0,8,2020,1.0
5162,2020-08-03 02:00:00,75.26,80.83,85.44,79.57,2,3,0,8,2020,1.0
5163,2020-08-03 03:00:00,75.45,80.93,85.59,79.45,3,3,0,8,2020,1.0
5164,2020-08-03 04:00:00,77.65,81.67,88.19,80.53,4,3,0,8,2020,1.0
5165,2020-08-03 05:00:00,82.54,84.02,93.86,83.9,5,3,0,8,2020,1.0
5166,2020-08-03 06:00:00,88.37,86.67,101.65,87.7,6,3,0,8,2020,1.0
5167,2020-08-03 07:00:00,90.16,88.28,102.58,89.93,7,3,0,8,2020,1.0
5168,2020-08-03 08:00:00,88.75,87.67,100.17,89.84,8,3,0,8,2020,1.0
5169,2020-08-03 09:00:00,87.2,87.1,98.33,87.81,9,3,0,8,2020,1.0
5170,2020-08-03 10:00:00,87.6,87.98,98.56,87.33,10,3,0,8,2020,1.0
5171,2020-08-03 11:00:00,87.0,88.51,99.38,88.45,11,3,0,8,2020,1.0
5172,2020-08-03 12:00:00,88.43,90.12,100.22,89.1,12,3,0,8,2020,1.0
5173,2020-08-03 13:00:00,86.32,88.48,98.33,87.83,13,3,0,8,2020,1.0
5174,2020-08-03 14:00:00,85.29,86.16,96.47,86.56,14,3,0,8,2020,1.0
5175,2020-08-03 15:00:00,84.48,86.87,96.26,86.37,15,3,0,8,2020,1.0
5176,2020-08-03 16:00:00,86.89,86.13,97.39,86.99,16,3,0,8,2020,1.0
5177,2020-08-03 17:00:00,86.88,87.34,99.38,89.63,17,3,0,8,2020,1.0
5178,2020-08-03 18:00:00,93.67,92.11,106.52,94.55,18,3,0,8,2020,1.0
5179,2020-08-03 19:00:00,100.73,97.88,113.66,98.81,19,3,0,8,2020,1.0
5180,2020-08-03 20:00:00,97.57,97.28,109.35,96.21,20,3,0,8,2020,1.0
5181,2020-08-03 21:00:00,92.82,95.48,103.37,92.48,21,3,0,8,2020,1.0
5182,2020-08-03 22:00:00,85.2,90.39,95.05,87.01,22,3,0,8,2020,1.0
5183,2020-08-03 23:00:00,79.61,87.14,89.17,82.8,23,3,0,8,2020,1.0
5184,2020-08-04 00:00:00,78.0,85.56,86.41,81.46,0,4,1,8,2020,0.0
5185,2020-08-04 01:00:00,76.47,84.18,84.96,79.31,1,4,1,8,2020,0.0
5186,2020-08-04 02:00:00,76.07,83.71,84.48,80.03,2,4,1,8,2020,0.0
5187,2020-08-04 03:00:00,76.54,83.41,84.47,80.38,3,4,1,8,2020,0.0
5188,2020-08-04 04:00:00,79.49,84.69,87.53,82.06,4,4,1,8,2020,0.0
5189,2020-08-04 05:00:00,85.98,88.95,95.35,87.55,5,4,1,8,2020,0.0
5190,2020-08-04 06:00:00,92.57,92.0,104.91,92.1,6,4,1,8,2020,0.0
5191,2020-08-04 07:00:00,92.4,91.23,103.17,91.89,7,4,1,8,2020,0.0
5192,2020-08-04 08:00:00,93.8,93.45,104.36,92.05,8,4,1,8,2020,0.0
5193,2020-08-04 09:00:00,96.4,94.05,106.66,92.98,9,4,1,8,2020,0.0
5194,2020-08-04 10:00:00,97.73,92.0,106.92,91.26,10,4,1,8,2020,0.0
5195,2020-08-04 11:00:00,99.9,93.58,110.31,93.79,11,4,1,8,2020,0.0
5196,2020-08-04 12:00:00,101.3,94.96,110.03,90.6,12,4,1,8,2020,0.0
5197,2020-08-04 13:00:00,98.76,93.72,106.82,87.03,13,4,1,8,2020,0.0
5198,2020-08-04 14:00:00,99.27,93.94,107.13,87.6,14,4,1,8,2020,0.0
5199,2020-08-04 15:00:00,97.07,93.65,102.76,87.34,15,4,1,8,2020,0.0
5200,2020-08-04 16:00:00,94.83,93.48,102.8,89.11,16,4,1,8,2020,0.0
5201,2020-08-04 17:00:00,93.95,93.55,102.64,93.98,17,4,1,8,2020,0.0
5202,2020-08-04 18:00:00,98.54,96.39,107.08,97.8,18,4,1,8,2020,0.0
5203,2020-08-04 19:00:00,106.79,102.31,115.36,102.55,19,4,1,8,2020,0.0
5204,2020-08-04 20:00:00,102.24,100.36,109.5,99.11,20,4,1,8,2020,0.0
5205,2020-08-04 21:00:00,96.38,98.32,103.26,94.4,21,4,1,8,2020,0.0
5206,2020-08-04 22:00:00,88.47,93.58,94.92,87.79,22,4,1,8,2020,0.0
5207,2020-08-04 23:00:00,82.21,89.62,89.2,84.04,23,4,1,8,2020,0.0
5208,2020-08-05 00:00:00,79.13,86.5,86.2,82.16,0,5,2,8,2020,0.0
5209,2020-08-05 01:00:00,78.21,84.65,84.87,81.23,1,5,2,8,2020,0.0
5210,2020-08-05 02:00:00,77.89,84.82,84.13,80.95,2,5,2,8,2020,0.0
5211,2020-08-05 03:00:00,77.97,84.05,83.92,81.04,3,5,2,8,2020,0.0
5212,2020-08-05 04:00:00,79.84,85.88,86.07,83.28,4,5,2,8,2020,0.0
5213,2020-08-05 05:00:00,84.05,87.57,91.25,86.54,5,5,2,8,2020,0.0
5214,2020-08-05 06:00:00,90.45,89.72,99.67,92.38,6,5,2,8,2020,0.0
5215,2020-08-05 07:00:00,89.6,90.26,98.31,93.15,7,5,2,8,2020,0.0
5216,2020-08-05 08:00:00,86.58,88.48,95.85,91.07,8,5,2,8,2020,0.0
5217,2020-08-05 09:00:00,85.86,89.15,96.07,91.21,9,5,2,8,2020,0.0
5218,2020-08-05 10:00:00,85.73,87.57,97.46,91.07,10,5,2,8,2020,0.0
5219,2020-08-05 11:00:00,86.21,87.81,98.34,92.19,11,5,2,8,2020,0.0
5220,2020-08-05 12:00:00,87.41,88.45,99.08,94.36,12,5,2,8,2020,0.0
5221,2020-08-05 13:00:00,85.13,87.2,97.84,93.47,13,5,2,8,2020,0.0
5222,2020-08-05 14:00:00,84.23,86.31,95.99,90.87,14,5,2,8,2020,0.0
5223,2020-08-05 15:00:00,84.68,86.97,95.57,90.64,15,5,2,8,2020,0.0
5224,2020-08-05 16:00:00,84.78,86.43,97.74,91.11,16,5,2,8,2020,0.0
